品番,品名,写真,図面,取説,施工,分解図本体,分解図_シャワー,購入,価格,価格（税込み）,備考,商品イメージ,バリエーション親品番,バリエーション順序,カタログ年度,カタログページ,検索ワード,分岐金具,分岐金具,分岐金具,発売時期,代替品,本体取付穴,ピッチ,シャワーS取付穴,削除,カテゴリID
K19GSTU,分岐水栓 ﾜﾝﾀｯﾁｼﾞｮｲﾝﾄ付 とめるｿﾞｳ付 ﾋﾞｽ止,,,,,,,,5,6,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
K19STU,分岐水栓 ﾜﾝﾀｯﾁｼﾞｮｲﾝﾄ付 とめるｿﾞｳ付 ﾋﾞｽ止,,K19STU_Z.pdf,,,,,,3,4,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
K-19W,分岐水栓(水抜き付),,K19W_Z.pdf,,,K19_B.pdf,,,4,5,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
K19SU4,分岐水栓ﾕﾆｵﾝﾅｯﾄなし,,K19SU4_Z.pdf,,,,,,1,1,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
K19U4,分岐水栓ﾕﾆｵﾝﾅｯﾄなし,,K19U4_Z.pdf,,,,,,3,3,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
K-19U4,分岐水栓ﾕﾆｵﾝﾅｯﾄなし,,K19U4_Z.pdf,,,,,,4,4,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
K190GTU,分岐水栓ﾕﾆｯﾄ,,K190GTU_Z.pdf,,,,,,9,10,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
K19W,分岐水栓水抜付,,K19W_Z.pdf,,,,,,3,4,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
K19SWU4,分岐水栓水抜付ﾕﾆｵﾝﾅｯﾄなし,,K19SWU4_Z.pdf,,,,,,2,2,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
K19WU4,分岐水栓水抜付ﾕﾆｵﾝﾅｯﾄなし,,K19WU4_Z.pdf,,,,,,3,3,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
Z609,分岐用水栓上部本体,,Z609_Z.pdf,,,,,,4,5,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
KF610,壁付きﾊﾝﾄﾞｼｬﾜｰ式ﾊﾞｽ水栓,,,,,KF610_B.pdf,,,29,32,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
Z696-5,偏心ｻﾞﾙﾎﾞ13(1/2)X5mm,,,,,,,,700,756,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
Z741,片ﾅｯﾄｵｽﾈｼﾞﾁｰｽﾞA,,,,,,,,1,1,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
Z742,片ﾅｯﾄｵｽﾈｼﾞﾁｰｽﾞB,,,,,,,,1,1,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
ZS505,片ﾅｯﾄ付ｴﾙﾎﾞ13(短),,ZS505_Z.pdf,,,,,,1,1,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
ZS506,片ﾅｯﾄ付ｴﾙﾎﾞ13(長),,ZS506_Z.pdf,,,,,,1,1,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
ZS510,片ﾅｯﾄ付ｺﾝﾊﾟｸﾄﾁｰｽﾞ,,ZS510_Z.pdf,,,,,,1,1,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
K19SGN,片ﾅｯﾄ付止水栓(G1/2ｵﾈｼﾞ×ﾅｯﾄ),,K19SGN_Z.pdf,,,,,,3,3,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
GDH-TB,保温材,,GDH-TB_Z.pdf,,GDTB-C3C1C3_S.pdf,,,,550,594,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
MOT-H,保温材,,,,,,,,420,454,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
PZ145-12,補修ﾊﾟｯｷﾝ12,,,,,,,,160,173,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
K10F,泡沫横自在水栓,,K10F_Z.pdf,,,,,,5,6,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
PZK81F-17,泡沫横自在水栓ﾊﾟｲﾌﾟ 170mm,,,,,,,,2,3,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
PZ693-17,泡沫自在ﾊﾟｲﾌﾟ,,,,,,,,4,4,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
PZ821,泡沫自在ﾊﾟｲﾌﾟ,,,,,,,,4,4,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
K3F,泡沫自在水栓,,K3F_Z.pdf,,,,,,4,5,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
PZK80F-17,泡沫自在水栓ﾊﾟｲﾌﾟ 170mm,,,,,,,,2,3,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
PZK56,泡沫用ｱﾀﾞﾌﾟﾀｰ,,,,,,,,470,508,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
Z691-20,砲金ｻﾞﾙﾎﾞ13(1/2)X20mm,,,,,,,,570,616,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
FPK-S,防火ｷｯﾄS,,,,,,,,1,1,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
PZY71,防臭ｷｬｯﾌﾟ,,,,,,,,450,486,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
PZY72,防臭ｷｬｯﾌﾟ,,,,,,,,410,443,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
PZY73,防臭ｷｬｯﾌﾟ,,,,,,,,860,929,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
PZ1054,防臭ﾊﾟｯｷﾝ,,,,,,,,500,540,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
KF15N2,埋込2ﾊﾝﾄﾞﾙ洗髪ｼｬﾜｰ,,,,,KF15N2_B.pdf,,,0,0,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
KF15N2SL4,埋込2ﾊﾝﾄﾞﾙ洗髪ｼｬﾜｰ,,KF15N2SL4_Z.pdf,,,KF15N2SL4_B.pdf,,,0,0,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
KF15N2SL7,埋込2ﾊﾝﾄﾞﾙ洗髪ｼｬﾜｰ,,KF15N2SL7_Z.pdf,KF15N2SL7_T.pdf,KF15N2SL7_S.pdf,KF15N2SL7_B.pdf,,,46,49,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
KM292G,埋込形定量止水付ｻｰﾓｽﾀｯﾄ式混合栓,,,,,KM292G_B.pdf,,,209,226,,商品イメージ,,0,2014,1,,,,,92～00,代替品なし,,,,0,1100
KM297G,埋込形定量止水付ｻｰﾓｽﾀｯﾄ式混合栓,,KM297G_Z.pdf,KM297_T.pdf,KM297_S.pdf,KM297G_B.pdf,,,111,120,,商品イメージ,,0,2014,1,,,,,98～,,31～33,100・200,,0,1100
KM298G,埋込形定量止水付ｻｰﾓｽﾀｯﾄ式混合栓,,KM298G_Z.pdf,KM297_T.pdf,KM298_S.pdf,KM298G_B.pdf,,,98,106,,商品イメージ,,0,2014,1,,,,,98～,,22～24,100,,0,1100
K11,万能ﾎｰﾑ水栓,,K11_Z.pdf,,,K11_B.pdf,,,3,3,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
K11C,万能ﾎｰﾑ水栓 ﾚﾄﾛﾋﾟｱﾝﾊﾝﾄﾞﾙ付,,K11C_Z.pdf,,,K11_B.pdf,,,4,4,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
K11E,万能ﾎｰﾑ水栓 節水ﾁｯﾌﾟ内蔵型 固定こまﾋﾞｽ止,,K11E_Z.pdf,,,K11_B.pdf,,,3,3,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
K-11-20,万能ﾎｰﾑ水栓20,,K11-20_Z.pdf,,,,,,5,5,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
PZ581,万能ﾎｰﾑ水栓用ﾉｽﾞﾙ,,,,,,,,990,1,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
PZ581MN,万能ﾎｰﾑ水栓用ﾉｽﾞﾙ ﾒｯｷ無し,,,,,,,,630,680,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
K13,万能ﾎｰﾑ立水栓,,K13_Z.pdf,,,,,,4,4,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
PZ1021,予備給水栓ﾌﾟﾗｸﾞ13用,,,,,,,,800,864,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
PZY20,浴槽用万能ｺﾞﾑ栓「心配ｺﾞﾑよう！」,,,,,,,,2,2,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
ZKM43,立形ｿｹｯﾄｾｯﾄ,,,,,,,,8,9,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
Z454,立形ｿｹｯﾄ用延長ｼﾞｮｲﾝﾄｾｯﾄ,,,,,,,,2,2,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
PZKF43,立形混合栓逆止弁,,,,,,,,3,3,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
K16KT,立形自在水栓,,K16KT_Z.pdf,,,,,,4,4,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
K16ND,立形自在水栓,,K16ND_Z.pdf,,,,,,5,5,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
K16NDF,立形自在水栓,,K16NDF_Z.pdf,,,,,,7,7,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
K16NDSLC,立形自在水栓,,K16NDSLC_Z.pdf,,,,,,7,8,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
K16NDSS,立形自在水栓,,K16NDSS_Z.pdf,,,,,,5,6,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
K16NDSSF,立形自在水栓,,K16NDSSF_Z.pdf,,,,,,7,8,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
K16NDSSFE,立形自在水栓,,K16NDSSFE_Z.pdf,,,,,,8,8,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
K16NDVL,立形自在水栓,,K16NDVL_Z.pdf,,,,,,6,7,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
K16KTSLE,立形自在水栓 ﾌﾟﾁｴｺﾊﾝﾄﾞﾙ ｽﾜﾝﾊﾟｲﾌﾟ付,,K16KTSLE_Z.pdf,,,,,,6,7,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
K16KTSLC,立形自在水栓 ﾚﾄﾛﾋﾟｱﾝﾊﾝﾄﾞﾙ ｽﾜﾝﾊﾟｲﾌﾟ付,,K16KTSLC_Z.pdf,,,,,,6,7,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
K16KTC,立形自在水栓 ﾚﾄﾛﾋﾟｱﾝﾊﾝﾄﾞﾙ付,,K16KTC_Z.pdf,,,,,,5,5,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
K16NDVLF,立形自在水栓　左ハンドル付,,K16NDVLF_Z.pdf,,,,,,8,8,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
K16KTD,立形自在水栓 上向ﾊﾟｲﾌﾟ付,,K16KTD_Z.pdf,,,,,,4,5,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
K16NDSLE,立形自在水栓 節水ﾁｯﾌﾟ内臓型,,K16NDSLE_Z.pdf,,,,,,7,8,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
K16NDSSE,立形自在水栓 節水ﾁｯﾌﾟ内臓型,,K16NDSSE_Z.pdf,,,,,,6,7,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
K16NDE,立形自在水栓　節水ﾁｯﾌﾟ内蔵型,,K16NDE_Z.pdf,,,,,,5,6,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
K16KTE,立形自在水栓 節水ﾁｯﾌﾟ内蔵型 固定こまﾋﾞｽ止,,K16KTE_Z.pdf,,,,,,5,5,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
K16KTSSE,立形自在水栓 節水ﾁｯﾌﾟ内蔵型 固定こまﾋﾞｽ止,,K16KTSSE_Z.pdf,,,,,,5,6,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
K16KTVL,立形自在水栓左ﾊﾝﾄﾞﾙ付,,K16KTVL_Z.pdf,,,,,,5,6,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
LK290,立形自在水栓立水栓13(自在),,LK290_Z.pdf,,,,,,4,5,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
PZKF43-4,立形水側逆止弁,,,,,,,,3,3,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
K5,立水栓,,K5_Z.pdf,,,K5_B.pdf,,,3,3,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
K550,立水栓,,K550_Z.pdf,,,,,,26,28,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
K70,立水栓,,K70_Z.pdf,,,,,,7,7,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
K70E,立水栓,,K70E_Z.pdf,,,,,,7,7,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
K8,立水栓,,K8_Z.pdf,,,K8_B.pdf,,,2,2,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
K5ED,立水栓 EDﾊﾝﾄﾞﾙ付,,K5ED_Z.pdf,,,K5_B.pdf,,,3,3,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
K5GL,立水栓 GLﾊﾝﾄﾞﾙ付,,K5GL_Z.pdf,,,K5_B.pdf,,,3,4,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
K70G,立水栓 GTﾊﾝﾄﾞﾙ付,,K70G_Z.pdf,,,,,,10,11,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
K5C,立水栓 ﾚﾄﾛﾋﾟｱﾝﾊﾝﾄﾞﾙ付,,K5C_Z.pdf,,,K5_B.pdf,,,4,4,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
K71B,立水栓 ﾜﾝﾀｯﾁｼﾞｮｲﾝﾄ付,,K71B_Z.pdf,,,,,,11,12,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
K71BN,立水栓 ﾜﾝﾀｯﾁﾆｯﾌﾟﾙ付,,K71BN_Z.pdf,,,,,,9,9,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
K5E,立水栓 節水ﾁｯﾌﾟ内蔵型 固定こま ﾋﾞｽ止,,K5E_Z.pdf,,,K5_B.pdf,,,3,3,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
PZK126,立水栓ｱﾝｸﾞﾙ接続ﾊﾟｯｷﾝ,,,,,,,,270,292,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
K103GT,立水栓ﾋﾞｽ止,,K103GT_Z.pdf,K103_T.pdf,K103_S.pdf,K103GT_B.pdf,,,16,17,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
PZK105,立水栓菊座ﾅｯﾄ,,,,,,,,390,421,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
K8Y,立水栓散水栓･逆止弁付,,K8Y_Z.pdf,,,K8_B.pdf,,,3,3,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
K8YQ,立水栓散水栓･逆止弁付,,K8YQ_Z.pdf,,,,,,4,4,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
G4,立水栓取付けﾚﾝﾁ,,,,,,,,1,2,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
PZ1032,流しｺﾞﾐﾊﾞｽｹｯﾄ,,,,,,,,950,1,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
PZ1110,流しｺﾞﾐﾊﾞｽｹｯﾄ,,,,,,,,3,3,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
PZ1111,流しｺﾞﾐﾊﾞｽｹｯﾄ,,,,,,,,1,1,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
PZ1030-1,流しｺﾞﾐﾊﾞｽｹｯﾄ L,,,,,,,,2,2,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
PZ1030-2,流しｺﾞﾐﾊﾞｽｹｯﾄ S,,,,,,,,2,2,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
PZ1028,流しｺﾞﾐ収納式ﾌﾀ 118用,,,,,,,,920,994,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
PZ1034,流しｺﾞﾐ収納式ﾌﾀ 88用,,,,,,,,590,637,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
PZ1029,流し菊割れﾌﾀ,,,,,,,,1,1,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
PZ1029-1,流し菊割れﾌﾀBLﾀｲﾌﾟ,,,,,,,,1,1,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
PZ1029-2,流し菊割れﾌﾀ型BLﾀｲﾌﾟ,,,,,,,,530,572,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
PZ1035-L,流し台ｺﾞﾐﾊﾞｽｹｯﾄL,,,,,,,,2,3,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
PZ1035-S,流し台ｺﾞﾐﾊﾞｽｹｯﾄS,,,,,,,,2,2,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
PZK212-17,流し台自在ﾊﾟｲﾌﾟ 170mm,,,,,,,,1,1,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
PZ1046,流し台排水Y型ﾎｰｽ(ねじ),,,,,,,,1,2,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
PZ1045,流し台排水Y型ﾎｰｽ(差込),,,,,,,,2,2,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
PZ1047-1,流し台排水ﾎｰｽ 1m,,,,,,,,910,983,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
PZ1048-1,流し台排水ﾎｰｽ 1m,,,,,,,,840,907,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
PZ24,流し台排水ﾎｰｽ 1m ねじ付,,,,,,,,990,1,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
KM5011UT,流し台用 取付穴兼用ｼﾝｸﾞﾙﾚﾊﾞｰ式混合栓,,KM5011U_Z.pdf,KM5011U_T.pdf,KM5011U_S.pdf,KM5011U_B.pdf,,,30,33,,商品イメージ,,0,2014,1,,ZK5011PN,,,,,,,,0,1100
KM5011UTF,流し台用 取付穴兼用ｼﾝｸﾞﾙﾚﾊﾞｰ式混合栓,,KM5011UTF_Z.pdf,KM5011U_T.pdf,KM5011U_S.pdf,KM5011U_B.pdf,,,33,35,,商品イメージ,,0,2014,1,,ZK5011PN,,,,,,,,0,1100
KM556U,流し台用 取付穴兼用ｼﾝｸﾞﾙﾚﾊﾞｰ式混合栓,,KM556U_Z.pdf,KM556U_T.pdf,KM556U_S.pdf,KM556U_B.pdf,,,28,30,,商品イメージ,,0,2014,1,,ZK556TU,ZK556PN,ZK556P,,,,,,0,1100
KM556UG,流し台用 取付穴兼用ｼﾝｸﾞﾙﾚﾊﾞｰ式混合栓,,KM556U_Z.pdf,KM556U_T.pdf,KM556U_S.pdf,KM556U_B.pdf,,,29,31,,商品イメージ,,0,2014,1,,ZK556TU,ZK556PN,ZK556P,,,,,,0,1100
KM556UGF,流し台用 取付穴兼用ｼﾝｸﾞﾙﾚﾊﾞｰ式混合栓,,KM556UGF_Z.pdf,KM556U_T.pdf,KM556U_S.pdf,KM556U_B.pdf,,,31,34,,商品イメージ,,0,2014,1,,ZK556TU,ZK556PN,ZK556P,,,,,,0,1100
KM556UGTN,流し台用 取付穴兼用ｼﾝｸﾞﾙﾚﾊﾞｰ式混合栓,,KM556UGTU_Z.pdf,KM556UGTU_T.pdf,KM556UGTU_S.pdf,KM556UGTU_B.pdf,,,32,35,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
KM556UGTU,流し台用 取付穴兼用ｼﾝｸﾞﾙﾚﾊﾞｰ式混合栓,,KM556UGTU_Z.pdf,KM556UGTU_T.pdf,KM556UGTU_S.pdf,KM556UGTU_B.pdf,,,40,43,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
KM5011UTEC,流し台用 取付穴兼用ｼﾝｸﾞﾙﾚﾊﾞｰ式混合栓 eﾚﾊﾞｰ,,KM5011UTEC_Z.pdf,KM5011UTEC_T.pdf,KM5011UTEC_S.pdf,KM5011U_B.pdf,,,32,35,,商品イメージ,,0,2014,1,,ZK5011PN,,,,,,,,0,1100
KM5011UTS,流し台用 取付穴兼用ｼﾝｸﾞﾙﾚﾊﾞｰ式混合栓(首振泡沫器付）,,KM5011U_Z.pdf,KM5011U_T.pdf,KM5011U_S.pdf,KM5011U_B.pdf,,,32,34,,商品イメージ,,0,2014,1,,ZK5011PN,,,,,,,,0,1100
KM556UGS,流し台用 取付穴兼用ｼﾝｸﾞﾙﾚﾊﾞｰ式混合栓(首振泡沫器付）,,KM556UGS_Z.pdf,KM556U_T.pdf,KM556U_S.pdf,KM556U_B.pdf,,,30,32,,商品イメージ,,0,2014,1,,ZK556TU,ZK556PN,ZK556P,,,,,,0,1100
KM17,流し台用2ﾊﾝﾄﾞﾙ混合栓,,,,,,,,0,0,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
KM17G,流し台用2ﾊﾝﾄﾞﾙ混合栓,,KM17G_Z.pdf,KM8G_T.pdf,KM8G_S.pdf,KM17NSGS_B.pdf,,,15,17,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
KM611C,流し台用2ﾊﾝﾄﾞﾙ混合栓,,,,,KM611C_B.pdf,,,0,0,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
KM611C4,流し台用2ﾊﾝﾄﾞﾙ混合栓,,,,,KM611C_B.pdf,,,21,23,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
KM8G,流し台用2ﾊﾝﾄﾞﾙ混合栓,,KM8G_Z.pdf,KM8G_T.pdf,KM8G_S.pdf,KM8G_B.pdf,,,16,17,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
KM17NSGS,流し台用2ﾊﾝﾄﾞﾙ混合栓ｺﾞﾑ栓付,,KM17NSGS_Z.pdf,KM8G_T.pdf,KM8G_S.pdf,KM17NSGS_B.pdf,,,13,14,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
KM721,流し台用2ﾊﾝﾄﾞﾙ混合栓ﾋﾞｽ止,,KM721_Z.pdf,KM721_T.pdf,KM721_S.pdf,,,,98,106,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
KM721GD,流し台用2ﾊﾝﾄﾞﾙ混合栓ﾋﾞｽ止 ｺﾞｰﾙﾄﾞ,,KM721GD_Z.pdf,KM721_T.pdf,KM721_S.pdf,,,,138,149,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
KM306,流し台用ｼﾝｸﾞﾙﾚﾊﾞｰ混合栓,,KM306_Z.pdf,,,KM306_B.pdf,,,0,0,,商品イメージ,,0,2014,1,,,,,86～91,KM5011U,33～35,,,0,1100
KM306N,流し台用ｼﾝｸﾞﾙﾚﾊﾞｰ混合栓,,KM306N_Z.pdf,,,KM306N_B.pdf,,,0,0,,商品イメージ,,0,2014,1,,,,,87～92,KM5011U,33～35,,,0,1100
KM307,流し台用ｼﾝｸﾞﾙﾚﾊﾞｰ混合栓,,,,,KM307_B.pdf,,,0,0,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
KM307N,流し台用ｼﾝｸﾞﾙﾚﾊﾞｰ混合栓,,,,,KM307N_B.pdf,,,0,0,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
KM326N,流し台用ｼﾝｸﾞﾙﾚﾊﾞｰ混合栓,,KM326Nq_Z.pdf,,,KM326A_B.pdf,,,23,24,,商品イメージ,,0,2014,1,,ZK346TU,,,90～91,KM5011U,33～35,,,0,1100
KM326N(A),流し台用ｼﾝｸﾞﾙﾚﾊﾞｰ混合栓,,KM326NAs_Z.pdf,,,KM326A_B.pdf,,,0,0,,商品イメージ,,0,2014,1,,ZK346TU,,,92～99,KM5011U,33～35,,,0,1100
KM326N(A)TK,流し台用ｼﾝｸﾞﾙﾚﾊﾞｰ混合栓,,,,,KM326A_B.pdf,,,0,0,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
KM327A,流し台用ｼﾝｸﾞﾙﾚﾊﾞｰ混合栓,,,,,KM327A_B.pdf,,,25,27,,商品イメージ,,0,2014,1,,ZK346TU,,,,,,,,0,1100
KM336(A),流し台用ｼﾝｸﾞﾙﾚﾊﾞｰ混合栓,,KM336_Z.pdf,,,KM336_B.pdf,,,0,0,,商品イメージ,,0,2014,1,,,,,96～00,KM5011,36～38,,,0,1100
KM336G(A),流し台用ｼﾝｸﾞﾙﾚﾊﾞｰ混合栓,,KM336_Z.pdf,,,KM336_B.pdf,,,0,0,,商品イメージ,,0,2014,1,,ZK346TU,,,96～00,KM5011T,36～38,,,0,1100
KM345MS,流し台用ｼﾝｸﾞﾙﾚﾊﾞｰ混合栓,,KM345MS_Z.pdf,KM345MS_T.pdf,KM345MS_S.pdf,KM345MS_B.pdf,,,32,35,,商品イメージ,,0,2014,1,,,,,00～09,KM5041,36～38,,,0,1100
KM526,流し台用ｼﾝｸﾞﾙﾚﾊﾞｰ混合栓,,,,,KM526_B.pdf,,,44,48,,商品イメージ,,0,2014,1,,,,,94～99,KM5011UTF,,,,0,1100
KM606,流し台用ｼﾝｸﾞﾙﾚﾊﾞｰ混合栓,,KM606_Z.pdf,,,KM606_B.pdf,,,0,0,,商品イメージ,,0,2014,1,,,,,90～98,KM5011U,33～35,,,0,1100
KM606A,流し台用ｼﾝｸﾞﾙﾚﾊﾞｰ混合栓,,KM606C_Z.pdf,,,KM606_B.pdf,,,29,31,,商品イメージ,,0,2014,1,,,,,90～98,KM5011U,33～35,,,0,1100
KM607A,流し台用ｼﾝｸﾞﾙﾚﾊﾞｰ混合栓,,,,,KM607A_B.pdf,,,32,35,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
KM5041C,流し台用ｼﾝｸﾞﾙﾚﾊﾞｰ混合栓　回転分岐孔付（給水）,,KM5041C_Z.pdf,KM5041C_T.pdf,KM5041C_S.pdf,KM5041C_B.pdf,,,39,42,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
KM5041CT,流し台用ｼﾝｸﾞﾙﾚﾊﾞｰ混合栓　回転分岐孔付（給水）,,KM5041C_Z.pdf,KM5041C_T.pdf,KM5041C_S.pdf,KM5041C_B.pdf,,,40,43,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
KM542,流し台用ｼﾝｸﾞﾙﾚﾊﾞｰ混合栓　回転分岐孔付（給水）,,KM542_Z.pdf,KM542_T.pdf,KM542_S.pdf,KM542_B.pdf,,,35,38,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
KM542G,流し台用ｼﾝｸﾞﾙﾚﾊﾞｰ混合栓　回転分岐孔付（給水）,,KM542_Z.pdf,KM542_T.pdf,KM542_S.pdf,KM542_B.pdf,,,36,39,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
KM5041CTTU,流し台用ｼﾝｸﾞﾙﾚﾊﾞｰ混合栓　回転分岐孔付（給水）とめるｿﾞｳ付,,KM5041C_Z.pdf,KM5041C_T.pdf,KM5041C_S.pdf,KM5041C_B.pdf,,,49,52,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
KM5041,流し台用ｼﾝｸﾞﾙﾚﾊﾞｰ混合栓　回転分岐孔付（給水・給湯）,,KM5041_Z.pdf,KM5041_T.pdf,KM5041_S.pdf,KM5041_B.pdf,,,42,46,,商品イメージ,,0,2014,1,,,,,,,,,,0,1100
