番号,品番,品名,希望小売価格,税込,品番,分解図,備考,削除
,ZK1B,温調ハンドルセット,2410,2531,KF251(W),KF251(W)_B.png,,0
,ZK3T250,キャップ,630,662,KF253(Z),KF253(Z)_B.png,,0
,Z43930,丸小ねじ,110,116,KF253(Z),KF253(Z)_B.png,,0
,Z495,温調カラー,2810,2951,KF253(Z),KF253(Z)_B.png,,0
,Z48087,温調ボンネットユニット,4390,4610,KF253(Z),KF253(Z)_B.png,,0
,ZKF112B,サーモスタットカートリッジ,10700,11235,KF253(Z),KF253(Z)_B.png,,0
,ZKF58N,切替弁ユニット,4520,4746,KF253(Z),KF253(Z)_B.png,,0
,ZK1F253,切替ハンドルセット,2140,2247,KF253(Z),KF253(Z)_B.png,,0
,Z382A,ストレーナ付逆止弁ユニット,2020,2121,KF253(Z),KF253(Z)_B.png,,0
,ZKF60E,流量調節止水弁,1340,1407,KF253(Z),KF253(Z)_B.png,,0
,Z494,吐水口,,,KF253(Z),KF253(Z)_B.png,,0
,ZK66A,吐水口先端部一式,1130,1187,KF253(Z),KF253(Z)_B.png,廃番商品,0
,Z654013,OリングP22,200,210,KF253(Z),KF253(Z)_B.png,,0
,Z42196,OリングA14,180,189,KF253(Z),KF253(Z)_B.png,,0
,Z49616,棒先トラス小ねじ,150,158,KF253(Z),KF253(Z)_B.png,,0
,Z468,シートパッキン,,,KF253(Z),KF253(Z)_B.png,,0
,PZK105,立水栓菊座ナットセット,390,410,KF253(Z),KF253(Z)_B.png,廃番商品,0
,PZK126,アングル接続パッキン,270,284,KF253(Z),KF253(Z)_B.png,,0
,ZKF17,接続ナット,400,420,KF253(Z),KF253(Z)_B.png,,0
,Z76B,シャワーエルボ(ブラスト),2660,2793,KF253(Z),KF253(Z)_B.png,,0
,ZKF80,シャワーホース接続パッキン,80,84,KF253(Z),KF253(Z)_B.png,,0
,寒冷地用(KF253Z),,,,KF253(Z),KF253(Z)_B.png,,0
,Z403,水抜きスピンドル,490,515,KF253(Z),KF253(Z)_B.png,,0
,Z233,ストレーナ付逆止弁ユニット,2020,2121,KF253(Z),KF253(Z)_B.png,,0
,PZKF173,バキュームブレーカー,,,KF253(Z),KF253(Z)_B.png,,0
,ZK1F251,切替ハンドルセット,2760,2898,KF253(Z),KF253(Z)_B.png,廃番商品,0
,ZK3F229B,キャップ,1070,1124,KF254(Z),KF254(Z)_B.png,,0
,Z413267,ナット,460,483,KF254(Z),KF254(Z)_B.png,,0
,PZ669,切替弁ユニット,4680,4914,KF254(Z),KF254(Z)_B.png,,0
,PZ671,サーモスタットカートリッジ,10900,11445,KF254(Z),KF254(Z)_B.png,,0
,Z413261,ナット,630,662,KF254(Z),KF254(Z)_B.png,,0
,ZK1T251,温調ハンドルセット,3020,3171,KF254(Z),KF254(Z)_B.png,,0
,ZK3T132BR,キャップ,430,452,KF254(Z),KF254(Z)_B.png,,0
,Z932,吐水口,14000,14700,KF254(Z),KF254(Z)_B.png,,0
,ZK66AB,吐水口先端部一式,1520,1596,KF254(Z),KF254(Z)_B.png,,0
,ZK121-13,Xパッキン,110,116,KF254(Z),KF254(Z)_B.png,,0
,Z681C5B,温調カラー,870,914,KF254(Z),KF254(Z)_B.png,,0
,Z25478,カバー,2060,2163,KF254(Z),KF254(Z)_B.png,,0
,Z682C5B,切替カラー,870,914,KF254(Z),KF254(Z)_B.png,,0
,ZKF66BJ,シャワーエルボ,2060,2163,KF254(Z),KF254(Z)_B.png,,0
,PZ42,パッキンセット,260,273,KF254(Z),KF254(Z)_B.png,,0
,ZKF80,シャワーホース接続パッキン,80,84,KF254(Z),KF254(Z)_B.png,,0
,Z411204,キャップ,490,515,KF254(Z),KF254(Z)_B.png,,0
,Z411205,ストレーナ付止水栓ユニット,1680,1764,KF254(Z),KF254(Z)_B.png,,0
,Z483,逆止弁,1720,1806,KF254(Z),KF254(Z)_B.png,,0
,Z41449,シートパッキン,80,84,KF254(Z),KF254(Z)_B.png,,0
,PZK105,立水栓菊座ナットセット,390,410,KF254(Z),KF254(Z)_B.png,,0
,寒冷地用(KF254Z),,,,KF254(Z),KF254(Z)_B.png,,0
,Z24975,カバー,,,KF254(Z),KF254(Z)_B.png,,0
,Z411339,逆止弁,4280,4494,KF254(Z),KF254(Z)_B.png,廃番商品,0
,Z411342,キャップ,390,410,KF254(Z),KF254(Z)_B.png,,0
,Z411346,キャップ,390,410,KF254(Z),KF254(Z)_B.png,,0
,ZK1F180,切替ハンドルセット,1070,1124,KF254(Z),KF254(Z)_B.png,,0
,ZK3T180,キャップ,150,158,KF270(W),KF270(W)_B.png,,0
,Z413267,ナット,460,483,KF270(W),KF270(W)_B.png,,0
,PZ669,切替弁ユニット,4680,4914,KF270(W),KF270(W)_B.png,,0
,Z909,切替カラー,490,515,KF270(W),KF270(W)_B.png,,0
,Z908,温調カラー,490,515,KF270(W),KF270(W)_B.png,,0
,PZ671,サーモスタットカートリッジ(外観ベージュ）,10900,11445,KF270(W),KF270(W)_B.png,,0
,Z413268,温調側ナット,630,662,KF270(W),KF270(W)_B.png,,0
,ZK1T180,温調ハンドルセット,1650,1733,KF270(W),KF270(W)_B.png,,0
,PZ511-15,吐水口,2310,2426,KF270(W),KF270(W)_B.png,,0
,Z511CP,吐水口先端部一式,2100,2205,KF270(W),KF270(W)_B.png,,0
,PZ511CP3,整流器キャップセット,950,998,KF270(W),KF270(W)_B.png,,0
,PZ42,パッキンセット,260,273,KF270(W),KF270(W)_B.png,,0
,ZK121-13,Xパッキン,110,116,KF270(W),KF270(W)_B.png,,0
,ZKF80,シャワーホース接続パッキン,80,84,KF270(W),KF270(W)_B.png,,0
,Z411852,カバーB,600,630,KF270(W),KF270(W)_B.png,,0
,Z411205,ストレーナ付止水栓ユニット,1680,1764,KF270(W),KF270(W)_B.png,,0
,Z411847,フランジ,390,410,KF270(W),KF270(W)_B.png,,0
,Z411932,取付ステーユニット,1830,1922,KF270(W),KF270(W)_B.png,,0
,Z411933,固定ステーユニット,640,672,KF270(W),KF270(W)_B.png,,0
,Z411999,スペーサー,1050,1103,KF270(W),KF270(W)_B.png,,0
,Z411851,アダプター,870,914,KF270(W),KF270(W)_B.png,,0
,Z25170,カバーA,2260,2373,KF270(W),KF270(W)_B.png,,0
,Z483N2,逆止弁,1800,1890,KF270(W),KF270(W)_B.png,,0
,寒冷地用(KF270W),,,,KF270(W),KF270(W)_B.png,,0
,Z483NW,逆止弁,1940,2037,KF270(W),KF270(W)_B.png,,0
,PZK1S336C,レバーハンドルセット,1260,1323,KF270(W),KF270(W)_B.png,,0
,ZK3S336C,キャップ,290,305,KF300A(Z)S・KF300AWS,KF300A(Z)S_B.png,,0
,Z44482,丸小ねじ,110,116,KF300A(Z)S・KF300AWS,KF300A(Z)S_B.png,,0
,ZKM113N,カートリッジ締付ナット,1420,1491,KF300A(Z)S・KF300AWS,KF300A(Z)S_B.png,,0
,PZKM110N,カートリッジ(下吐水),,,KF300A(Z)S・KF300AWS,KF300A(Z)S_B.png,,0
,PZKM110A,カートリッジ(上吐水),6410,6731,KF300A(Z)S・KF300AWS,KF300A(Z)S_B.png,廃番商品,0
,ZK1F112G,切替ハンドルセット,1150,1208,KF300A(Z)S・KF300AWS,KF300A(Z)S_B.png,,0
,ZK3F112G,切替キャップ,320,336,KF300A(Z)S・KF300AWS,KF300A(Z)S_B.png,,0
,Z43930,丸小ねじ,110,116,KF300A(Z)S・KF300AWS,KF300A(Z)S_B.png,,0
,Z529,切替カラー,400,420,KF300A(Z)S・KF300AWS,KF300A(Z)S_B.png,,0
,Z526,切替弁ユニット,1720,1806,KF300A(Z)S・KF300AWS,KF300A(Z)S_B.png,,0
,PZ511-17,吐水口,2420,2541,KF300A(Z)S・KF300AWS,KF300A(Z)S_B.png,,0
,Z511CP,吐水口先端部一式,2100,2205,KF300A(Z)S・KF300AWS,KF300A(Z)S_B.png,,0
,PZ511CP3,整流器キャップセット,950,998,KF300A(Z)S・KF300AWS,KF300A(Z)S_B.png,,0
,PZ42,パッキンセット,260,273,KF300A(Z)S・KF300AWS,KF300A(Z)S_B.png,,0
,ZK121-13,Xパッキン,110,116,KF300A(Z)S・KF300AWS,KF300A(Z)S_B.png,,0
,PZ76J,シャワーエルボ,1840,1932,KF300A(Z)S・KF300AWS,KF300A(Z)S_B.png,,0
,ZKF80,シャワーホース接続パッキン,80,84,KF300A(Z)S・KF300AWS,KF300A(Z)S_B.png,,0
,ZKM88N,ソケットセット,11700,12285,KF300A(Z)S・KF300AWS,KF300A(Z)S_B.png,,0
,PZKF79-15,ソケット部接続パッキン(2ヶ入),180,189,KF300A(Z)S・KF300AWS,KF300A(Z)S_B.png,,0
,ZKF60G,流量調節止水弁,830,872,KF300A(Z)S・KF300AWS,KF300A(Z)S_B.png,,0
,ZKF1,送り座,540,567,KF300A(Z)S・KF300AWS,KF300A(Z)S_B.png,,0
,寒冷地用(KF300AZS),,,,KF300A(Z)S・KF300AWS,KF300A(Z)S_B.png,,0
,Z403,水抜きスピンドル,490,515,KF300A(Z)S・KF300AWS,KF300A(Z)S_B.png,,0
,Z420,ソケットセット,14000,14700,KF300A(Z)S・KF300AWS,KF300A(Z)S_B.png,,0
,Z89N,流量調節止水弁,940,987,KF300A(Z)S・KF300AWS,KF300A(Z)S_B.png,,0
,寒冷地用(KF300AWS),,,,KF300A(Z)S・KF300AWS,KF300A(Z)S_B.png,,0
,Z411614,逆止弁,850,893,KF300A(Z)S・KF300AWS,KF300A(Z)S_B.png,,0
,PZK1S336G,レバーハンドルセット,2680,2814,KF300A(Z)S・KF300AWS,KF300A(Z)S_B.png,,0
,ZK3S336G,キャップ,490,515,KF300A(Z)SB,KF300A(Z)SB_B.png,,0
,Z44482,丸小ねじ,110,116,KF300A(Z)SB,KF300A(Z)SB_B.png,,0
,ZKM113N,カートリッジ締付ナット,1420,1491,KF300A(Z)SB,KF300A(Z)SB_B.png,,0
,PZKM110N,カートリッジ(下吐水),,,KF300A(Z)SB,KF300A(Z)SB_B.png,,0
,PZKM110A,カートリッジ(上吐水),6410,6731,KF300A(Z)SB,KF300A(Z)SB_B.png,廃番商品,0
,ZK1F112GB,切替ハンドルセット,1790,1880,KF300A(Z)SB,KF300A(Z)SB_B.png,,0
,ZK3F112GB,キャップ(メッキ),490,515,KF300A(Z)SB,KF300A(Z)SB_B.png,,0
,Z43930,丸小ねじ,110,116,KF300A(Z)SB,KF300A(Z)SB_B.png,,0
,Z529B,切替カラー,,,KF300A(Z)SB,KF300A(Z)SB_B.png,,0
,Z526,切替弁ユニット,1720,1806,KF300A(Z)SB,KF300A(Z)SB_B.png,廃番商品,0
,Z511B-17,吐水口,2420,2541,KF300A(Z)SB,KF300A(Z)SB_B.png,,0
,Z511BCP,吐水口先端部一式,2100,2205,KF300A(Z)SB,KF300A(Z)SB_B.png,,0
,PZ42,パッキンセット,260,273,KF300A(Z)SB,KF300A(Z)SB_B.png,,0
,ZK121-13,Xパッキン,110,116,KF300A(Z)SB,KF300A(Z)SB_B.png,,0
,Z76JG,シャワーエルボ,1840,1932,KF300A(Z)SB,KF300A(Z)SB_B.png,,0
,ZKF80,シャワーホース接続パッキン,80,84,KF300A(Z)SB,KF300A(Z)SB_B.png,,0
,ZKM88N,ソケットセット,11700,12285,KF300A(Z)SB,KF300A(Z)SB_B.png,,0
,PZKF79-15,ソケット部接続パッキン(2ヶ入),180,189,KF300A(Z)SB,KF300A(Z)SB_B.png,,0
,ZKF60G,流量調節止水弁,830,872,KF300A(Z)SB,KF300A(Z)SB_B.png,,0
,ZKF1,送り座,540,567,KF300A(Z)SB,KF300A(Z)SB_B.png,,0
,寒冷地用(KF300AZSB),,,,KF300A(Z)SB,KF300A(Z)SB_B.png,,0
,Z403,水抜きスピンドル,490,515,KF300A(Z)SB,KF300A(Z)SB_B.png,,0
,Z420,ソケットセット,14000,14700,KF300A(Z)SB,KF300A(Z)SB_B.png,,0
,Z89N,流量調節止水弁,940,987,KF300A(Z)SB,KF300A(Z)SB_B.png,,0
,ZK1S300G,レバーハンドルセット,1300,1365,KF300A(Z)SB,KF300A(Z)SB_B.png,,0
,ZK3S300G,キャップ,,,KF300(Z)G・KF300WG・KF300(Z)GB,KF300(Z)G_B.png,,0
,Z44482,丸小ねじ,110,116,KF300(Z)G・KF300WG・KF300(Z)GB,KF300(Z)G_B.png,廃番商品,0
,ZKM113N,カートリッジ締付ナット,1420,1491,KF300(Z)G・KF300WG・KF300(Z)GB,KF300(Z)G_B.png,,0
,PZKM110C,カートリッジ(上吐水),6410,6731,KF300(Z)G・KF300WG・KF300(Z)GB,KF300(Z)G_B.png,,0
,ZK1F112G,切替ハンドルセット,1150,1208,KF300(Z)G・KF300WG・KF300(Z)GB,KF300(Z)G_B.png,,0
,ZK3F112G,切替キャップ,320,336,KF300(Z)G・KF300WG・KF300(Z)GB,KF300(Z)G_B.png,,0
,Z43930,丸小ねじ,110,116,KF300(Z)G・KF300WG・KF300(Z)GB,KF300(Z)G_B.png,,0
,Z529,切替カラー,400,420,KF300(Z)G・KF300WG・KF300(Z)GB,KF300(Z)G_B.png,,0
,Z526,切替弁ユニット,1720,1806,KF300(Z)G・KF300WG・KF300(Z)GB,KF300(Z)G_B.png,,0
,PZ511-17,吐水口,2420,2541,KF300(Z)G・KF300WG・KF300(Z)GB,KF300(Z)G_B.png,,0
,Z511CP,吐水口先端部一式,2100,2205,KF300(Z)G・KF300WG・KF300(Z)GB,KF300(Z)G_B.png,,0
,PZ511CP3,整流器キャップセット,950,998,KF300(Z)G・KF300WG・KF300(Z)GB,KF300(Z)G_B.png,,0
,PZ42,パッキンセット,260,273,KF300(Z)G・KF300WG・KF300(Z)GB,KF300(Z)G_B.png,,0
,ZK121-13,Xパッキン,110,116,KF300(Z)G・KF300WG・KF300(Z)GB,KF300(Z)G_B.png,,0
,PZ76J,シャワーエルボ,1840,1932,KF300(Z)G・KF300WG・KF300(Z)GB,KF300(Z)G_B.png,,0
,ZKF80,シャワーホース接続パッキン,80,84,KF300(Z)G・KF300WG・KF300(Z)GB,KF300(Z)G_B.png,,0
,ZKM88N,ソケットセット,11700,12285,KF300(Z)G・KF300WG・KF300(Z)GB,KF300(Z)G_B.png,,0
,PZKF79-15,ソケット部接続パッキン(2ヶ入),180,189,KF300(Z)G・KF300WG・KF300(Z)GB,KF300(Z)G_B.png,,0
,ZKF60G,流量調節止水弁,830,872,KF300(Z)G・KF300WG・KF300(Z)GB,KF300(Z)G_B.png,,0
,ZKF1,送り座,540,567,KF300(Z)G・KF300WG・KF300(Z)GB,KF300(Z)G_B.png,,0
,KF300GB仕様,,,,KF300(Z)G・KF300WG・KF300(Z)GB,KF300(Z)G_B.png,,0
,ZK1S300GB,レバーハンドルセット,,,KF300(Z)G・KF300WG・KF300(Z)GB,KF300(Z)G_B.png,,0
,ZK3S300GB,キャップ,,,KF300(Z)G・KF300WG・KF300(Z)GB,KF300(Z)G_B.png,廃番商品,0
,ZK1F112GB,切替ハンドルセット,1790,1880,KF300(Z)G・KF300WG・KF300(Z)GB,KF300(Z)G_B.png,廃番商品,0
,ZK3F112GB,キャップ(メッキ),490,515,KF300(Z)G・KF300WG・KF300(Z)GB,KF300(Z)G_B.png,,0
,Z529B,切替カラー,,,KF300(Z)G・KF300WG・KF300(Z)GB,KF300(Z)G_B.png,,0
,Z520-17,吐水口,5520,5796,KF300(Z)G・KF300WG・KF300(Z)GB,KF300(Z)G_B.png,廃番商品,0
,Z520CP,吐水口先端部一式,1180,1239,KF300(Z)G・KF300WG・KF300(Z)GB,KF300(Z)G_B.png,,0
,寒冷地用(KF300ZG・KF300ZGB),,,,KF300(Z)G・KF300WG・KF300(Z)GB,KF300(Z)G_B.png,,0
,Z420,ソケットセット,14000,14700,KF300(Z)G・KF300WG・KF300(Z)GB,KF300(Z)G_B.png,,0
,Z89N,流量調節止水弁,940,987,KF300(Z)G・KF300WG・KF300(Z)GB,KF300(Z)G_B.png,,0
,Z403,水抜きスピンドル,490,515,KF300(Z)G・KF300WG・KF300(Z)GB,KF300(Z)G_B.png,,0
,PZKF173,バキュームブレーカー,,,KF300(Z)G・KF300WG・KF300(Z)GB,KF300(Z)G_B.png,,0
,寒冷地用(KF300WG),,,,KF300(Z)G・KF300WG・KF300(Z)GB,KF300(Z)G_B.png,廃番商品,0
,Z411614,逆止弁,850,893,KF300(Z)G・KF300WG・KF300(Z)GB,KF300(Z)G_B.png,,0
,PZ92,レバーハンドルセット,1210,1271,KF300(Z)G・KF300WG・KF300(Z)GB,KF300(Z)G_B.png,,0
,ZK3AC,キャップ,490,515,KF300N(Z)・KF300NZV・KF300NWZ,KF300N(Z)_B.png,,0
,Z44482,丸小ねじ,110,116,KF300N(Z)・KF300NZV・KF300NWZ,KF300N(Z)_B.png,,0
,ZKM113N,カートリッジ締付ナット,1420,1491,KF300N(Z)・KF300NZV・KF300NWZ,KF300N(Z)_B.png,,0
,PZKM110C,カートリッジ(上吐水),6410,6731,KF300N(Z)・KF300NZV・KF300NWZ,KF300N(Z)_B.png,,0
,ZK1PN,切替ハンドルセット,,,KF300N(Z)・KF300NZV・KF300NWZ,KF300N(Z)_B.png,,0
,Z43930,丸小ねじ,110,116,KF300N(Z)・KF300NZV・KF300NWZ,KF300N(Z)_B.png,廃番商品,0
,ZKF58G,切替弁ユニット,1800,1890,KF300N(Z)・KF300NZV・KF300NWZ,KF300N(Z)_B.png,,0
,PZ42,パッキンセット,260,273,KF300N(Z)・KF300NZV・KF300NWZ,KF300N(Z)_B.png,,0
,ZK121-13,Xパッキン,110,116,KF300N(Z)・KF300NZV・KF300NWZ,KF300N(Z)_B.png,,0
,PZ511-17,吐水口,2420,2541,KF300N(Z)・KF300NZV・KF300NWZ,KF300N(Z)_B.png,,0
,Z511CP,吐水口先端部一式,2100,2205,KF300N(Z)・KF300NZV・KF300NWZ,KF300N(Z)_B.png,,0
,PZ511CP3,整流器キャップセット,950,998,KF300N(Z)・KF300NZV・KF300NWZ,KF300N(Z)_B.png,,0
,PZ76J,シャワーエルボ,1840,1932,KF300N(Z)・KF300NZV・KF300NWZ,KF300N(Z)_B.png,,0
,ZKF80,シャワーホース接続パッキン,80,84,KF300N(Z)・KF300NZV・KF300NWZ,KF300N(Z)_B.png,,0
,ZKM88N,ソケットセット,11700,12285,KF300N(Z)・KF300NZV・KF300NWZ,KF300N(Z)_B.png,,0
,PZKF79-15,ソケット部接続パッキン(2ヶ入),180,189,KF300N(Z)・KF300NZV・KF300NWZ,KF300N(Z)_B.png,,0
,ZKF60G,流量調節止水弁,830,872,KF300N(Z)・KF300NZV・KF300NWZ,KF300N(Z)_B.png,,0
,ZKF1,送り座,540,567,KF300N(Z)・KF300NZV・KF300NWZ,KF300N(Z)_B.png,,0
,寒冷地用(KF300NZV・KM300NZ),,,,KF300N(Z)・KF300NZV・KF300NWZ,KF300N(Z)_B.png,,0
,Z420,ソケットセット,14000,14700,KF300N(Z)・KF300NZV・KF300NWZ,KF300N(Z)_B.png,,0
,Z89N,流量調節止水弁,940,987,KF300N(Z)・KF300NZV・KF300NWZ,KF300N(Z)_B.png,,0
,Z403,水抜きスピンドル,490,515,KF300N(Z)・KF300NZV・KF300NWZ,KF300N(Z)_B.png,,0
,PZKF173,バキュームブレーカー,,,KF300N(Z)・KF300NZV・KF300NWZ,KF300N(Z)_B.png,,0
,寒冷地用(KF300NWZ),,,,KF300N(Z)・KF300NZV・KF300NWZ,KF300N(Z)_B.png,廃番商品,0
,Z97,水抜きスピンドル,570,599,KF300N(Z)・KF300NZV・KF300NWZ,KF300N(Z)_B.png,,0
,Z78A,レバーハンドルセット,2730,2867,KF300N(Z)・KF300NZV・KF300NWZ,KF300N(Z)_B.png,,0
,ZK3S500,キャップ,370,389,KF500A(Z),KF500A(Z)_B.png,,0
,Z44482,丸小ねじ,110,116,KF500A(Z),KF500A(Z)_B.png,,0
,Z79,カートリッジ締付ナット,1560,1638,KF500A(Z),KF500A(Z)_B.png,,0
,PZKM110N,カートリッジ(下吐水),,,KF500A(Z),KF500A(Z)_B.png,,0
,PZKM110C,カートリッジ(上吐水),6410,6731,KF500A(Z),KF500A(Z)_B.png,廃番商品,0
,Z81,切替ハンドルセット,1060,1113,KF500A(Z),KF500A(Z)_B.png,,0
,ZK3F500,キャップ,320,336,KF500A(Z),KF500A(Z)_B.png,,0
,ZK3A-16,丸小ねじ,110,116,KF500A(Z),KF500A(Z)_B.png,,0
,ZKF58G,切替弁ユニット,1800,1890,KF500A(Z),KF500A(Z)_B.png,,0
,PZ955-17,吐水口,7250,7613,KF500A(Z),KF500A(Z)_B.png,,0
,Z819CP,吐水口先端部一式,2100,2205,KF500A(Z),KF500A(Z)_B.png,,0
,PZ511CP3,整流器キャップセット,950,998,KF500A(Z),KF500A(Z)_B.png,,0
,Z42196,OリングA14,180,189,KF500A(Z),KF500A(Z)_B.png,,0
,Z654013,OリングP22,200,210,KF500A(Z),KF500A(Z)_B.png,,0
,Z49616,棒先トラス小ねじ,150,158,KF500A(Z),KF500A(Z)_B.png,,0
,PZKF66J,シャワーエルボ,2090,2195,KF500A(Z),KF500A(Z)_B.png,,0
,PZ42,パッキンセット,260,273,KF500A(Z),KF500A(Z)_B.png,,0
,ZK121-13,Ｘパッキン,110,116,KF500A(Z),KF500A(Z)_B.png,,0
,ZKF80,シャワーホース接続パッキン,80,84,KF500A(Z),KF500A(Z)_B.png,,0
,ZKM88N,ソケットセット,11700,12285,KF500A(Z),KF500A(Z)_B.png,,0
,PZKF79-15,ソケット部接続パッキン(2ヶ入),180,189,KF500A(Z),KF500A(Z)_B.png,,0
,ZKF60G,流量調節止水弁,830,872,KF500A(Z),KF500A(Z)_B.png,,0
,ZKF1,送り座,540,567,KF500A(Z),KF500A(Z)_B.png,,0
,寒冷地用(KF500AZ),,,,KF500A(Z),KF500A(Z)_B.png,,0
,Z97,水抜きスピンドル,570,599,KF500A(Z),KF500A(Z)_B.png,,0
,Z420,ソケットセット,14000,14700,KF500A(Z),KF500A(Z)_B.png,,0
,Z89N,流量調節止水弁,940,987,KF500A(Z),KF500A(Z)_B.png,,0
,PZKF173,バキュームブレーカー,,,KF500A(Z),KF500A(Z)_B.png,,0
,PZK1S550,レバーハンドルセット,1260,1323,KF500A(Z),KF500A(Z)_B.png,廃番商品,0
,ZK3S550,キャップ,290,305,KF550(Z)(G)(R2)・KF550(W)(R2)・KF550(W)G・KF550(Z)(G)HB,KF550(Z)(G)(R2)_B.png,,0
,Z44482,丸小ねじ,110,116,KF550(Z)(G)(R2)・KF550(W)(R2)・KF550(W)G・KF550(Z)(G)HB,KF550(Z)(G)(R2)_B.png,,0
,Z113,カートリッジ締付ナット,2520,2646,KF550(Z)(G)(R2)・KF550(W)(R2)・KF550(W)G・KF550(Z)(G)HB,KF550(Z)(G)(R2)_B.png,,0
,PZ110S,カートリッジ,4260,4473,KF550(Z)(G)(R2)・KF550(W)(R2)・KF550(W)G・KF550(Z)(G)HB,KF550(Z)(G)(R2)_B.png,,0
,ZK1F550,シャワー切替レバー,1120,1176,KF550(Z)(G)(R2)・KF550(W)(R2)・KF550(W)G・KF550(Z)(G)HB,KF550(Z)(G)(R2)_B.png,,0
,ZK3S311,キャップ,130,137,KF550(Z)(G)(R2)・KF550(W)(R2)・KF550(W)G・KF550(Z)(G)HB,KF550(Z)(G)(R2)_B.png,,0
,Z43930,丸小ねじ,110,116,KF550(Z)(G)(R2)・KF550(W)(R2)・KF550(W)G・KF550(Z)(G)HB,KF550(Z)(G)(R2)_B.png,,0
,ZKF58G,切替弁ユニット,1800,1890,KF550(Z)(G)(R2)・KF550(W)(R2)・KF550(W)G・KF550(Z)(G)HB,KF550(Z)(G)(R2)_B.png,,0
,PZ511-17,吐水口,2420,2541,KF550(Z)(G)(R2)・KF550(W)(R2)・KF550(W)G・KF550(Z)(G)HB,KF550(Z)(G)(R2)_B.png,,0
,PZ511-24,吐水口,2940,3087,KF550(Z)(G)(R2)・KF550(W)(R2)・KF550(W)G・KF550(Z)(G)HB,KF550(Z)(G)(R2)_B.png,,0
,Z511CP,吐水口先端部一式,2100,2205,KF550(Z)(G)(R2)・KF550(W)(R2)・KF550(W)G・KF550(Z)(G)HB,KF550(Z)(G)(R2)_B.png,,0
,PZ511CP3,整流器キャップセット,950,998,KF550(Z)(G)(R2)・KF550(W)(R2)・KF550(W)G・KF550(Z)(G)HB,KF550(Z)(G)(R2)_B.png,,0
,PZ42,パッキンセット,260,273,KF550(Z)(G)(R2)・KF550(W)(R2)・KF550(W)G・KF550(Z)(G)HB,KF550(Z)(G)(R2)_B.png,,0
,ZK121-13,Xパッキン,110,116,KF550(Z)(G)(R2)・KF550(W)(R2)・KF550(W)G・KF550(Z)(G)HB,KF550(Z)(G)(R2)_B.png,,0
,PZ76J,シャワーエルボ,1840,1932,KF550(Z)(G)(R2)・KF550(W)(R2)・KF550(W)G・KF550(Z)(G)HB,KF550(Z)(G)(R2)_B.png,,0
,ZKF80,シャワーホース接続パッキン,80,84,KF550(Z)(G)(R2)・KF550(W)(R2)・KF550(W)G・KF550(Z)(G)HB,KF550(Z)(G)(R2)_B.png,,0
,PZKF79-15,ソケット部接続パッキン(2ヶ入),180,189,KF550(Z)(G)(R2)・KF550(W)(R2)・KF550(W)G・KF550(Z)(G)HB,KF550(Z)(G)(R2)_B.png,,0
,ZKF60G,流量調節止水弁,830,872,KF550(Z)(G)(R2)・KF550(W)(R2)・KF550(W)G・KF550(Z)(G)HB,KF550(Z)(G)(R2)_B.png,,0
,ZKM88N,ソケットセット,11700,12285,KF550(Z)(G)(R2)・KF550(W)(R2)・KF550(W)G・KF550(Z)(G)HB,KF550(Z)(G)(R2)_B.png,,0
,ZKF1,送り座,540,567,KF550(Z)(G)(R2)・KF550(W)(R2)・KF550(W)G・KF550(Z)(G)HB,KF550(Z)(G)(R2)_B.png,,0
,KF550G(HB)(R2)仕様,,,,KF550(Z)(G)(R2)・KF550(W)(R2)・KF550(W)G・KF550(Z)(G)HB,KF550(Z)(G)(R2)_B.png,,0
,ZK1S556G,レバーハンドルセット,3670,3854,KF550(Z)(G)(R2)・KF550(W)(R2)・KF550(W)G・KF550(Z)(G)HB,KF550(Z)(G)(R2)_B.png,,0
,ZK3S556G,キャップ,310,326,KF550(Z)(G)(R2)・KF550(W)(R2)・KF550(W)G・KF550(Z)(G)HB,KF550(Z)(G)(R2)_B.png,,0
,ZK1F550G,シャワー切替レバー,2000,2100,KF550(Z)(G)(R2)・KF550(W)(R2)・KF550(W)G・KF550(Z)(G)HB,KF550(Z)(G)(R2)_B.png,,0
,ZK3S311G,キャップ,220,231,KF550(Z)(G)(R2)・KF550(W)(R2)・KF550(W)G・KF550(Z)(G)HB,KF550(Z)(G)(R2)_B.png,,0
,PZ520-17,吐水口,5520,5796,KF550(Z)(G)(R2)・KF550(W)(R2)・KF550(W)G・KF550(Z)(G)HB,KF550(Z)(G)(R2)_B.png,,0
,Z520-24,吐水口,8090,8495,KF550(Z)(G)(R2)・KF550(W)(R2)・KF550(W)G・KF550(Z)(G)HB,KF550(Z)(G)(R2)_B.png,,0
,Z520CP,吐水口先端部一式,1180,1239,KF550(Z)(G)(R2)・KF550(W)(R2)・KF550(W)G・KF550(Z)(G)HB,KF550(Z)(G)(R2)_B.png,,0
,Z76JG,シャワーエルボ,1840,1932,KF550(Z)(G)(R2)・KF550(W)(R2)・KF550(W)G・KF550(Z)(G)HB,KF550(Z)(G)(R2)_B.png,,0
,KF550(G)HB仕様,,,,KF550(Z)(G)(R2)・KF550(W)(R2)・KF550(W)G・KF550(Z)(G)HB,KF550(Z)(G)(R2)_B.png,,0
